merchant_id,account_age_days,balance,days_since_last_tx,dropped_out
abc0006927,1325,0.0,1324,1
abc0006929,1324,0.0,1324,1
abc0006930,1324,0.0,1289,1
abc0006937,1324,2.1,1308,1
abc0006938,1324,0.0,1323,1
abc0006940,1324,0.0,1324,1
abc0006947,1323,0.0,1323,1
abc0006949,1323,0.0,1323,1
abc0006954,1323,0.0,1323,1
abc0006959,1322,0.0,1322,1
abc0006965,1322,0.0,1322,1
abc0006974,1321,30.0,887,0
abc0006976,1321,438.86,1082,1
abc0006977,1321,0.0,1321,1
abc0006979,1321,0.0,1248,1
abc0006985,1320,0.0,1316,1
abc0006989,1320,18.02,1201,1
abc0006993,1320,0.0,1320,1
abc0006994,1320,0.0,1319,1
abc0006995,1320,0.0,1320,1
abc0006996,1320,0.0,1320,1
abc0006998,1320,0.0,1320,1
abc0007000,1319,0.0,1319,1
abc0007007,1319,0.0,1319,1
abc0007008,1319,0.0,1319,1
abc0007011,1319,0.0,1319,1
abc0007015,1319,0.0,1123,1
abc0007020,1318,0.0,1318,1
abc0007022,1318,0.0,1251,1
abc0007025,1318,0.0,1318,1
abc0007030,1318,156.42,1309,1
abc0007031,1318,-16295.784,359,0
abc0007033,1318,0.0,1318,1
abc0007040,1317,0.0,1317,1
abc0007043,1317,0.0,1164,0
abc0007047,1317,0.0,1317,1
abc0007054,1316,0.0,1316,1
abc0007055,1316,0.0,1316,1
abc0007057,1316,0.0,1316,1
abc0007059,1316,0.0,1278,1
abc0007063,1316,-40894.7367,496,0
abc0007064,1316,0.0,1315,1
abc0007073,1314,0.0,1314,1
abc0007076,1314,0.0,1217,1
abc0007081,1314,0.0,1314,1
abc0007083,1314,0.0,1314,1
abc0007086,1313,0.0,1313,1
abc0007089,1313,0.0,1313,1
abc0007094,1313,0.0,1313,1
abc0007097,1313,35789.74,1127,1
abc0007098,1313,0.0,1313,1
abc0007098,1313,90.0,1006,1
abc0007099,1313,0.0,1313,1
abc0007101,1312,0.0,1312,1
abc0007102,1312,-3848045.84,361,0
abc0007104,1312,-419443717.88,356,0
abc0007105,1312,-42392066.95,356,0
abc0007108,1312,0.0,1312,1
abc0007117,1312,0.0,1312,1
abc0007118,1312,0.0,1312,1
abc0007124,1312,0.0,1305,1
abc0007132,1311,0.0,1305,1
abc0007139,1311,0.0,1311,1
abc0007145,1311,0.0,1309,1
abc0007147,1311,2.0,1289,1
abc0007149,1311,400.99,1246,1
abc0007154,1310,0.0,1310,1
abc0007158,1310,0.0,1310,1
abc0007163,1310,0.0,1305,1
abc0007164,1310,0.0,1310,1
abc0007171,1309,0.0,1309,1
abc0007172,1309,0.0,1281,1
abc0007174,1309,5.06,1192,1
abc0007177,1308,0.0,1282,1
abc0007178,1308,13.98,927,1
abc0007183,1308,0.0,1308,1
abc0007186,1308,0.0,1308,1
abc0007188,1308,0.0,1308,1
abc0007191,1308,0.0,1308,1
abc0007196,1307,0.0,1307,1
abc0007198,1307,0.0,1306,1
abc0007199,1307,0.0,1307,1
abc0007203,1307,0.0,1307,1
abc0007204,1307,1922.55,1204,1
abc0007213,1306,-3554757.4935,375,0
abc0007214,1306,0.0,1306,1
abc0007215,1306,0.0,1306,1
abc0007219,1306,0.0,1306,1
abc0007224,1306,361.088,680,1
abc0007224,1306,744.4,1031,1
abc0007226,1305,0.0,1305,1
abc0007227,1305,-348375.0503,358,0
abc0007228,1305,0.0,1305,1
abc0007232,1305,0.0,1305,1
abc0007238,1305,0.0,1301,1
abc0007240,1304,2.0,1166,1
abc0007241,1304,0.0,674,0
abc0007244,1304,0.0,1304,1
abc0007247,1304,0.0,1304,1
abc0007254,1304,1.0098,1220,1
abc0007257,1304,0.0,1236,1
abc0007259,1304,0.0,1262,1
abc0007261,1303,0.0,1303,1
abc0007264,1303,0.0,1232,1
abc0007271,1302,0.0,1296,1
abc0007277,1302,239.16,1297,1
abc0007280,1301,15.0,1267,0
abc0007283,1301,0.0,1301,1
abc0007286,1301,0.0,1301,1
abc0007295,1300,915.2,1025,1
abc0007297,1300,0.0,1300,1
abc0007299,1300,0.0,1300,1
abc0007300,1300,0.0,1300,1
abc0007301,1300,0.0,1299,1
abc0007302,1299,2.0,1299,1
abc0007304,1299,0.0,1298,1
abc0007305,1299,0.0,1299,1
abc0007311,1299,0.0,1299,1
abc0007312,1299,0.0,1299,1
abc0007317,1299,0.0,1299,1
abc0007321,1298,76.97,1203,1
abc0007322,1298,-586.9821999999999,466,1
abc0007326,1298,0.0,1298,1
abc0007327,1298,0.0,1298,1
abc0007333,1298,0.0,1298,1
abc0007337,1298,0.0,1298,1
abc0007338,1297,-506213.9568,356,0
abc0007339,1297,-9586410.729800005,358,0
abc0007344,1297,0.0,1297,1
abc0007345,1297,0.0,1297,1
abc0007348,1297,0.0,1297,1
abc0007351,1297,0.0,1297,1
abc0007353,1297,0.0,1296,1
abc0007354,1296,0.0,1296,1
abc0007355,1296,0.0,1259,1
abc0007356,1296,0.0,1296,1
abc0007358,1296,0.0,1296,1
abc0007365,1295,0.0,1295,1
abc0007368,1295,997.35,1005,1
abc0007371,1295,0.0,1294,1
abc0007375,1294,0.0,1294,1
abc0007378,1294,0.0,1294,1
abc0007379,1294,0.0,1294,1
abc0007384,1293,0.0,1293,1
abc0007389,1293,0.0,1292,1
abc0007390,1293,0.0,1293,1
abc0007399,1292,-120.17,1285,0
abc0007400,1292,0.0,1292,1
abc0007404,1292,0.0,1292,1
abc0007405,1292,-52426366.7457,356,0
abc0007410,1292,0.0,1292,1
abc0007412,1292,0.0,1292,1
abc0007413,1292,0.0,1291,1
abc0007425,1291,0.0,1291,1
abc0007427,1290,0.0,1276,0
abc0007428,1290,0.0,1288,1
abc0007433,1290,0.0,1287,1
abc0007436,1290,0.0,1289,1
abc0007445,1289,10.03,1289,1
abc0007449,1289,4.76,1288,1
abc0007452,1289,345.53,1016,1
abc0007453,1289,0.0,1289,1
abc0007457,1289,0.0,1288,1
abc0007460,1288,0.0,1215,1
abc0007461,1288,0.0,1281,1
abc0007469,1288,3112.9,1042,1
abc0007473,1288,0.0,1288,1
abc0007474,1288,245.06170000000003,502,1
abc0007475,1288,0.0,1277,1
abc0007477,1288,64.43,1287,1
abc0007483,1287,0.0,1287,1
abc0007486,1287,0.0,1287,1
abc0007490,1286,0.0,1286,1
abc0007493,1286,0.0,1286,1
abc0007494,1286,0.0,1286,1
abc0007495,1286,0.0,1285,1
abc0007498,1285,11.21,1089,0
abc0007502,1285,-1.0,1285,0
abc0007503,1285,0.0,1285,0
abc0007505,1285,4.0,1284,0
abc0007508,1285,0.0,1285,1
abc0007595,1285,1273.48,1245,1
abc0007597,1285,0.0,1285,1
abc0007603,1285,0.0,1285,1
abc0007609,1284,0.0,1284,1
abc0007613,1284,0.0,1281,0
abc0007614,1284,92.18,1236,0
abc0007630,1284,0.0,1284,1
abc0007633,1284,0.0,1284,1
abc0007637,1284,0.0,1282,1
abc0007647,1283,0.0,1283,1
abc0007648,1283,-174.88,1271,1
abc0007648,1283,1829.56,993,1
abc0007649,1283,0.0,1283,1
abc0007652,1283,1213.0,1265,1
abc0007654,1283,0.0,1283,1
abc0007666,1282,0.77,1231,1
abc0007670,1282,0.0,1281,1
abc0007677,1281,0.0,1281,1
abc0007680,1281,-821.0,1139,1
abc0007681,1281,0.0,1281,1
abc0007689,1281,0.0,1281,1
abc0007690,1281,3362.14,1243,1
abc0007692,1281,13.85,1277,1
abc0007696,1281,0.0,1281,1
abc0007714,1280,480.0,1049,1
abc0007715,1280,2.34,1280,1
abc0007720,1279,61.77,1259,1
abc0007721,1279,132.92,1228,1
abc0007725,1278,15.0,1278,1
abc0007728,1278,10.81,1059,0
abc0007730,1278,4.13,1278,1
abc0007732,1278,0.0,1278,1
abc0007737,1278,0.0,1278,1
abc0007738,1278,0.0,1278,1
abc0007741,1278,0.0,1267,1
abc0007747,1278,0.0,1277,1
abc0007749,1277,2.0,1275,1
abc0007751,1277,0.0,1277,1
abc0007752,1277,0.0,1277,1
abc0007757,1277,0.0,1226,1
abc0007764,1277,0.0,1276,1
abc0007766,1276,0.0,1276,1
abc0007768,1276,0.0,1173,1
abc0007770,1276,0.0,1268,1
abc0007773,1276,0.0,1252,1
abc0007774,1276,0.0,1275,1
abc0007781,1275,0.0,1269,1
abc0007786,1275,0.0,1275,1
abc0007787,1275,7152.0,1197,1
abc0007788,1275,-773.8299999999999,963,1
abc0007796,1274,0.0,1274,1
abc0007797,1274,0.0,1270,1
abc0007807,1273,1114.11,1210,1
abc0007810,1273,0.0,1273,1
abc0007812,1273,0.0,1271,1
abc0007813,1273,151.52,1237,1
abc0007814,1273,0.0,1273,1
abc0007815,1273,0.0,1272,1
abc0007823,1271,0.0,1271,1
abc0007824,1271,0.0,1271,1
abc0007833,1271,0.0,1271,1
abc0007835,1271,0.0,1270,1
abc0007838,1271,0.0,1270,1
abc0007841,1270,-1125.0,682,1
abc0007841,1270,24.0,1270,1
abc0007842,1270,0.0,1269,1
abc0007852,1270,0.0,1270,1
abc0007855,1270,0.0,1270,1
abc0007861,1270,0.0,1047,1
abc0007864,1269,0.0,1269,1
abc0007865,1269,12.71,1103,1
abc0007868,1269,20.643500000000003,772,1
abc0007868,1269,438.1456,831,1
abc0007872,1268,0.0,1268,1
abc0007875,1268,0.0,1268,1
abc0007879,1268,0.0,1268,1
abc0007880,1268,0.0,1261,0
abc0007883,1268,8.15,1256,1
abc0007885,1268,0.0,1268,1
abc0007886,1268,0.0,1253,1
abc0007893,1267,0.0,1263,1
abc0007903,1267,0.0,1267,1
abc0007910,1266,0.0,1266,1
abc0007913,1266,0.0,1266,1
abc0007915,1266,0.0,1266,1
abc0007917,1266,-334.78,1254,1
abc0007921,1265,0.0,1154,1
abc0007922,1265,100.0,1200,1
abc0007933,1264,0.0,1264,1
abc0007934,1264,0.0,1264,1
abc0007934,1264,59.95,1263,1
abc0007935,1264,0.0,1264,1
abc0007943,1264,0.0,1264,1
abc0007944,1264,0.0,1264,1
abc0007949,1263,0.0,1263,1
abc0007960,1263,18.3,1234,1
abc0007962,1263,25.05,1219,1
abc0007971,1262,0.0,1262,1
abc0007972,1262,-5299856.81,868,1
abc0007973,1262,16.91,1218,1
abc0007973,1262,0.0,861,1
abc0007974,1262,0.0,1262,1
abc0007976,1262,0.0,1262,1
abc0007981,1262,0.0,1262,1
abc0007984,1262,0.0,1262,1
abc0007985,1262,60.0,1123,1
abc0007986,1262,35.0,1253,1
abc0007988,1262,0.0,993,1
abc0007991,1261,1.0,1261,1
abc0007994,1261,0.0,1261,1
abc0007995,1261,0.0,1261,1
abc0007998,1261,2.3,1259,1
abc0007999,1261,0.0,1261,1
abc0008005,1261,7.0,1259,1
abc0008008,1260,0.0,1260,1
abc0008011,1260,185.38,1202,1
abc0008012,1260,0.0,1260,1
abc0008013,1260,0.0,1260,1
abc0008034,1258,29.58,1132,1
abc0008034,1258,0.0,1199,1
abc0008042,1257,-20.93,1248,1
abc0008044,1257,0.0,1257,1
abc0008051,1257,34734.22,888,1
abc0008052,1257,1452.25,1191,1
abc0008053,1257,0.0,1257,1
abc0008054,1257,0.0,1257,1
abc0008056,1257,-31170.76,972,1
abc0008059,1257,0.0,1257,1
abc0008060,1257,0.0,1257,1
abc0008064,1256,0.0,1256,1
abc0008066,1256,-2948039.67,358,0
abc0008067,1256,-23933.4985,414,0
abc0008070,1256,144.87,1256,1
abc0008074,1256,4.44,1150,1
abc0008075,1256,0.0,1256,1
abc0008085,1255,0.0,1255,1
abc0008087,1255,0.0,1255,1
abc0008092,1255,0.0,1234,1
abc0008098,1255,0.0,1253,1
abc0008099,1255,0.0,1225,1
abc0008100,1255,0.0,1255,1
abc0008103,1254,27.06,1254,1
abc0008106,1254,0.0,1254,1
abc0008112,1254,0.0,1246,1
abc0008117,1253,0.0,1253,1
abc0008117,1253,0.0,1253,1
abc0008119,1253,0.0,1253,1
abc0008120,1253,0.0,1253,1
abc0008122,1253,28.85,1204,1
abc0008123,1253,0.0,1253,1
abc0008124,1253,0.0,1253,1
abc0008132,1252,0.0,1252,1
abc0008133,1252,0.0,1252,1
abc0008140,1251,0.0,1251,1
abc0008142,1251,129.2,1204,1
abc0008145,1251,0.0,1239,1
abc0008150,1251,0.0,1251,1
abc0008152,1251,0.0,1251,1
abc0008153,1251,0.0,1251,1
abc0008154,1251,41025.4277,828,1
abc0008155,1251,0.0,1251,1
abc0008159,1250,0.0,1250,1
abc0008164,1250,0.0,1250,1
abc0008168,1250,0.0,1249,1
abc0008180,1249,0.0,1249,1
abc0008183,1249,-111575.4917,632,0
abc0008184,1249,0.0,1238,0
abc0008185,1249,0.0,1247,0
abc0008187,1249,0.0,1249,1
abc0008188,1249,0.0,1248,1
abc0008194,1249,0.0,1233,1
abc0008202,1248,0.0,1248,1
abc0008203,1248,0.0,1248,1
abc0008210,1248,0.0,1248,1
abc0008212,1247,0.0,1247,1
abc0008216,1247,-1250.49,715,1
abc0008217,1247,0.0,1247,1
abc0008221,1247,0.0,1247,1
abc0008222,1246,60.0,1142,1
abc0008225,1246,27833.41,1121,1
abc0008226,1246,18292.3324,824,1
abc0008227,1246,0.0,1246,1
abc0008227,1246,11.13,1244,1
abc0008229,1246,0.0,1246,1
abc0008233,1246,0.0,1194,1
abc0008233,1246,0.0,1100,1
abc0008235,1246,0.0,1199,1
abc0008240,1246,0.0,1242,1
abc0008245,1245,0.0,1245,1
abc0008248,1245,0.0,1245,1
abc0008250,1245,0.0,1245,1
abc0008255,1244,0.0,1221,1
abc0008258,1244,0.0,1244,1
abc0008264,1244,1277.08,1137,1
abc0008266,1244,0.0,1244,1
abc0008271,1243,0.0,1242,1
abc0008273,1243,0.0,1240,1
abc0008274,1243,-15401.82,850,1
abc0008275,1243,-55000.0,1207,1
abc0008277,1243,0.0,1243,1
abc0008278,1243,1.0,1093,1
abc0008280,1243,5.01,1243,1
abc0008283,1243,5811.32,1018,1
abc0008285,1243,0.0,1243,1
abc0008292,1242,0.0,1028,1
abc0008297,1242,0.0,1242,1
abc0008298,1242,0.0,1241,1
abc0008303,1242,0.0,1242,1
abc0008308,1241,20.0,1221,1
abc0008311,1241,0.0,1239,1
abc0008316,1241,0.0,1241,1
abc0008318,1241,0.0,1241,1
abc0008330,1241,0.0,1240,1
abc0008331,1241,90.19,1235,1
abc0008333,1240,-189.7671,710,1
abc0008353,1239,-423921.5617,409,0
abc0008354,1239,0.0,1239,1
abc0008354,1239,0.0,1179,1
abc0008356,1239,2.23,1089,0
abc0008361,1239,0.0,1239,1
abc0008363,1239,0.0,1138,1
abc0008365,1239,0.0,1239,1
abc0008370,1238,-13531.333100000002,361,0
abc0008376,1238,0.0,1238,1
abc0008386,1238,3.47,1227,1
abc0008389,1238,0.0,1237,1
abc0008396,1237,0.0,1237,1
abc0008397,1237,0.0,1237,1
abc0008402,1237,0.0,1233,1
abc0008403,1237,0.0,1237,1
abc0008405,1237,0.0,1237,1
abc0008406,1237,0.0,1237,1
abc0008408,1236,0.0,738,1
abc0008417,1236,0.0,1236,1
abc0008420,1236,0.0,1234,1
abc0008423,1236,0.0,1235,1
abc0008425,1235,0.0,1235,1
abc0008428,1235,0.0,1235,1
abc0008432,1234,0.0,1234,1
abc0008434,1234,702.2737,727,1
abc0008435,1234,0.0,1234,1
abc0008438,1234,0.0,1234,1
abc0008440,1234,11.6,1234,1
abc0008443,1234,0.0,1234,1
abc0008445,1234,0.0,1234,1
abc0008447,1233,2575.18,1065,1
abc0008449,1233,0.0,1233,1
abc0008450,1233,9.05,1155,1
abc0008455,1233,0.0,1230,1
abc0008456,1233,0.0,1229,1
abc0008461,1233,250.0,1233,1
abc0008464,1232,0.0,1232,1
abc0008466,1232,-900.0,710,1
abc0008467,1232,0.0,1232,1
abc0008472,1232,0.0,1232,1
abc0008473,1232,0.0,1220,1
abc0008474,1232,0.0,1208,1
abc0008479,1231,390.0,1220,1
abc0008479,1231,0.0,1218,1
abc0008480,1231,4.0,1231,1
abc0008483,1231,0.0,1229,1
abc0008485,1231,0.0,1229,1
abc0008486,1231,0.0,1181,1
abc0008488,1231,0.0,1231,1
abc0008494,1230,50.0,1229,1
abc0008495,1230,0.0,1230,1
abc0008497,1230,0.0,1230,1
abc0008500,1230,0.0,1230,1
abc0008501,1230,0.0,1229,1
abc0008502,1230,0.0,1230,1
abc0008504,1230,0.0,1230,1
abc0008509,1229,0.0,1216,1
abc0008512,1229,6888.71,1086,1
abc0008516,1229,0.0,1227,1
abc0008517,1229,0.0,1218,1
abc0008524,1229,0.0,1228,1
abc0008529,1228,1101.69,1197,1
abc0008530,1228,0.0,1218,1
abc0008536,1228,0.0,1228,1
abc0008538,1228,1.0,1225,1
abc0008541,1228,0.0,1228,1
abc0008542,1228,0.0,870,1
abc0008543,1228,0.0,1217,1
abc0008549,1228,324.09,1217,1
abc0008552,1227,0.0,1194,1
abc0008554,1227,-1063.4836,375,0
abc0008555,1227,0.0,1227,1
abc0008560,1227,293.38200000000006,722,1
abc0008561,1227,124.77,1147,1
abc0008563,1227,0.0,1227,1
abc0008564,1227,0.0,1211,1
abc0008565,1227,0.0,1226,1
abc0008568,1226,0.0,1155,1
abc0008573,1226,0.0,1226,1
abc0008575,1226,0.0,1122,1
abc0008579,1226,0.0,1156,1
abc0008579,1226,0.0,825,1
abc0008581,1226,330.0,1215,1
abc0008582,1226,-65035.0,923,0
abc0008583,1225,-27226.8087,357,0
abc0008584,1225,-88.47999999999999,1099,1
abc0008585,1225,0.0,739,1
abc0008589,1225,11221.65,1080,1
abc0008590,1225,0.0,1225,1
abc0008598,1224,0.0,1224,1
abc0008608,1223,0.0,1112,1
abc0008610,1223,0.0,1164,1
abc0008615,1222,0.0,1214,1
abc0008616,1222,0.0,1218,1
abc0008617,1222,47.0,1197,1
abc0008620,1222,0.0,1222,1
abc0008623,1222,0.0,1222,1
abc0008624,1222,0.0,1216,1
abc0008626,1222,0.0,1222,1
abc0008633,1222,0.0,1222,1
abc0008638,1221,0.0,1221,1
abc0008639,1221,0.89,1211,1
abc0008643,1221,0.0,1206,1
abc0008648,1221,0.0,1221,1
abc0008651,1221,9.74,1221,1
abc0008655,1221,0.0,1158,1
abc0008661,1220,-15000.0,1215,1
abc0008662,1220,0.0,1220,1
abc0008668,1220,0.0,1220,1
abc0008670,1220,0.0,1220,1
abc0008671,1219,0.0,1219,1
abc0008672,1219,0.0,1219,1
abc0008679,1219,0.0,1219,1
abc0008680,1219,0.0,1212,1
abc0008687,1218,0.0,1218,1
abc0008692,1218,0.0,1218,1
abc0008693,1218,0.0,1218,1
abc0008694,1218,0.0,1218,1
abc0008699,1218,0.0,1212,1
abc0008701,1218,0.0,1199,1
abc0008702,1218,0.0,1101,1
abc0008712,1217,0.0,1217,1
abc0008722,1216,0.0,1216,1
abc0008726,1216,0.4,1119,1
abc0008727,1216,-6100.8,834,0
abc0008729,1216,0.0,1216,1
abc0008730,1216,0.0,1213,1
abc0008731,1216,0.0,1195,1
abc0008736,1215,0.0,1215,1
abc0008737,1215,0.0,1128,1
abc0008744,1215,-6.59,1213,1
abc0008749,1215,0.0,1215,1
abc0008754,1215,0.0,1215,1
abc0008755,1215,0.0,1145,1
abc0008762,1215,0.0,1212,1
abc0008766,1214,-486743.2297,368,0
abc0008774,1214,0.0,1214,1
abc0008778,1214,0.0,956,1
abc0008782,1214,0.0,1212,1
abc0008783,1214,2.81,1096,1
abc0008786,1214,0.0,1214,1
abc0008787,1214,0.0,1213,1
abc0008793,1213,0.0,1159,1
abc0008795,1213,0.0,1213,1
abc0008796,1213,1.31,1213,1
abc0008797,1213,0.0,1213,1
abc0008799,1213,0.0,1213,1
abc0008799,1213,39.31,1197,1
abc0008805,1213,0.0,1212,1
abc0008806,1213,1.12,1206,1
abc0008809,1212,0.0,983,1
abc0008810,1212,0.0,1212,1
abc0008811,1212,0.0,1212,1
abc0008819,1212,300.2,980,1
abc0008825,1212,0.0,1211,1
abc0008827,1211,0.0,1208,0
abc0008830,1211,0.0,1210,1
abc0008831,1211,0.0,1211,1
abc0008832,1211,0.0,1211,1
abc0008838,1211,0.0,1211,1
abc0008840,1211,0.0,1210,1
abc0008841,1211,0.0,1210,1
abc0008842,1210,0.0,1210,1
abc0008845,1210,-2115.96,886,1
abc0008848,1210,0.0,1209,1
abc0008850,1210,0.0,1210,1
abc0008857,1210,0.0,1210,1
abc0008858,1210,0.0,1209,1
abc0008862,1209,0.0,1209,1
abc0008864,1209,0.0,1059,1
abc0008865,1209,0.0,1209,1
abc0008867,1209,0.0,1209,1
abc0008872,1209,0.0,1209,1
abc0008876,1208,-6955581.611199998,356,0
abc0008879,1208,-38549.69,981,1
abc0008882,1208,2947.97,1195,1
abc0008883,1208,0.0,1128,1
abc0008884,1208,0.0,1208,1
abc0008886,1208,29.28,1204,1
abc0008887,1208,0.0,1208,1
abc0008889,1208,0.0,1207,1
abc0008890,1208,0.0,1208,1
abc0008891,1208,5.99,1208,1
abc0008894,1208,0.0,1197,1
abc0008900,1208,-29990.88,1204,1
abc0008908,1207,91.02,1149,1
abc0008911,1207,0.0,1204,1
abc0008915,1207,0.0,1206,1
abc0008922,1206,0.0,1205,0
abc0008928,1206,0.0,1206,1
abc0008933,1206,0.0,1206,1
abc0008937,1206,0.0,1206,1
abc0008938,1206,0.0,1191,1
abc0008940,1206,0.0,1109,1
abc0008943,1205,-0.9400000000000002,1081,0
abc0008946,1205,0.0,1205,1
abc0008947,1205,39.02,871,1
abc0008955,1204,-10078.0,960,1
abc0008956,1204,34.68,1204,1
abc0008958,1204,0.0,1179,1
abc0008960,1204,11.37,1200,1
abc0008961,1204,0.0,1204,1
abc0008962,1204,0.0,1204,1
abc0008967,1203,0.0,1203,1
abc0008972,1203,0.0,1203,1
abc0008978,1203,0.0,1203,1
abc0008981,1202,0.0,1202,1
abc0008982,1202,0.0,1202,1
abc0008985,1202,0.0,1202,1
abc0008987,1202,0.0,1201,1
abc0008989,1202,0.0,1202,1
abc0008991,1201,612.41,1201,1
abc0008991,1201,0.0,1201,1
abc0008995,1201,0.0,1200,1
abc0009001,1201,0.0,1184,1
abc0009002,1201,0.0,1201,1
abc0009030,1200,-163.95999999999998,1190,1
abc0009053,1200,3.484,570,1
abc0009076,1199,22.23,947,1
abc0009081,1199,0.0,1199,1
abc0009086,1199,0.0,1199,1
abc0009089,1199,0.0,1094,1
abc0009103,1198,0.0,1198,1
abc0009108,1198,0.0,1198,1
abc0009111,1198,0.0,1151,1
abc0009112,1198,0.0,1185,1
abc0009119,1197,0.0,1197,0
abc0009126,1197,0.0,1193,1
abc0009128,1197,0.0,1197,1
abc0009132,1197,0.0,1196,1
abc0009137,1196,0.0,1196,1
abc0009142,1196,0.0,1148,0
abc0009146,1196,7.0,1196,1
abc0009158,1195,0.32,1195,1
abc0009161,1195,0.0,1195,1
abc0009164,1195,0.0,1190,1
abc0009165,1195,0.0,1189,1
abc0009166,1195,414.68,1167,1
abc0009171,1195,0.0,1195,1
abc0009174,1195,0.0,1195,1
abc0009180,1195,0.0,1190,1
abc0009181,1194,0.0,1193,1
abc0009183,1194,0.0,1193,1
abc0009184,1194,0.0,1194,1
abc0009186,1194,-126.0,1144,1
abc0009200,1194,2.94,1158,1
abc0009206,1194,0.0,1194,1
abc0009211,1194,887.94,444,0
abc0009214,1194,11.24,1182,1
abc0009224,1194,0.0,1194,1
abc0009227,1194,0.0,1194,1
abc0009230,1193,0.0,1193,1
abc0009232,1193,0.0,1192,1
abc0009234,1193,0.0,1193,1
abc0009237,1193,8.0,1184,1
abc0009238,1193,72.34,1112,1
abc0009240,1193,0.0,861,1
abc0009241,1193,2178.73,1192,1
abc0009249,1193,0.39,1193,1
abc0009253,1193,0.0,1193,1
abc0009254,1192,4984.92,1045,1
abc0009255,1192,-899.8292999999999,596,0
abc0009256,1192,55421.07,1098,1
abc0009257,1192,0.0,1192,1
abc0009260,1192,0.0,1192,1
abc0009264,1192,0.0,1192,1
abc0009268,1192,0.0,1191,1
abc0009269,1192,4.0,1192,1
abc0009270,1192,5703.61,1082,1
abc0009271,1192,0.0,1192,1
abc0009272,1192,0.0,1192,1
abc0009273,1192,-126.76,1150,1
abc0009273,1192,19.75,1177,1
abc0009279,1191,-11722.186000000002,473,0
abc0009280,1191,0.0,1180,1
abc0009282,1191,0.0,1191,1
abc0009284,1191,-440.0,1141,1
abc0009287,1191,0.0,1191,1
abc0009288,1191,-442.05,667,1
abc0009291,1191,0.0,1190,1
abc0009305,1191,0.0,1191,1
abc0009306,1191,1.13,1188,1
abc0009308,1190,0.0,1153,1
abc0009316,1190,0.0,1190,1
abc0009317,1190,0.0,1190,1
abc0009330,1188,0.0,1188,1
abc0009336,1188,0.0,1188,1
abc0009338,1188,0.0,1185,1
abc0009344,1188,0.0,1188,1
abc0009345,1187,-41.661,507,0
abc0009349,1187,0.0,1187,0
abc0009352,1187,14.59,1186,1
abc0009353,1187,0.0,1187,1
abc0009354,1187,0.0,1187,1
abc0009355,1187,0.0,1187,1
abc0009358,1187,0.0,1187,1
abc0009375,1186,0.0,1186,1
abc0009376,1186,377.952,777,1
abc0009386,1185,0.0,1185,1
abc0009396,1184,0.0,1182,1
abc0009397,1184,0.0,1184,1
abc0009400,1184,0.0,1184,1
abc0009404,1184,0.0,1184,1
abc0009407,1184,65.0,1038,1
abc0009408,1184,-48087.2746,370,0
abc0009409,1184,0.0,1184,1
abc0009414,1184,0.0,1116,1
abc0009418,1184,0.0,1184,1
abc0009421,1183,-8.14,981,0
abc0009422,1183,-8.99,981,0
abc0009424,1183,0.0,1183,1
abc0009433,1183,0.0,1183,1
abc0009434,1183,-6.48,1169,1
abc0009435,1183,0.0,1182,1
abc0009445,1182,0.0,1181,1
abc0009454,1180,-7360969.218499999,619,0
abc0009455,1180,0.0,1179,1
abc0009458,1180,11.29,1179,1
abc0009459,1180,-606555.4705,358,0
abc0009474,1180,0.0,1180,1
abc0009475,1180,0.0,1180,1
abc0009477,1180,0.0,1179,1
abc0009486,1179,0.0,1177,1
abc0009487,1179,0.0,1179,1
abc0009494,1178,0.0,995,1
abc0009497,1178,-248.0,1090,1
abc0009500,1178,0.0,1178,1
abc0009504,1178,-220.39,1141,1
abc0009505,1177,0.0,1166,1
abc0009511,1177,-1097.2,1074,1
abc0009518,1177,0.0,1177,1
abc0009519,1177,0.0,1163,1
abc0009520,1177,0.0,1177,1
abc0009531,1176,-4823.8092,358,0
abc0009535,1176,0.0,1167,1
abc0009540,1176,60.98,1167,1
abc0009545,1176,0.0,1176,1
abc0009546,1176,0.0,1176,1
abc0009565,1175,0.0,1175,1
abc0009566,1175,41.59,1153,1
abc0009566,1175,0.0,1175,1
abc0009567,1175,0.0,1175,1
abc0009568,1175,1.76,1175,1
abc0009569,1174,0.0,1171,1
abc0009579,1174,0.0,1174,1
abc0009580,1173,0.0,1173,1
abc0009583,1173,0.0,1173,1
abc0009588,1173,0.0,1173,1
abc0009593,1173,0.0,1173,1
abc0009595,1173,0.0,1173,1
abc0009609,1173,0.0,1173,1
abc0009610,1173,0.0,1173,1
abc0009610,1173,0.0,1156,1
abc0009622,1172,0.0,1172,1
abc0009625,1172,0.0,1172,1
abc0009629,1172,0.0,1172,1
abc0009643,1172,0.0,1161,1
abc0009646,1171,0.0,1171,1
abc0009648,1171,0.0,1171,1
abc0009649,1171,7496.89,1057,1
abc0009656,1171,0.0,1171,1
abc0009657,1171,0.0,1170,1
abc0009658,1170,0.0,1170,1
abc0009659,1170,1.05,998,1
abc0009661,1170,0.0,1170,1
abc0009662,1170,0.0,1170,1
abc0009663,1170,0.0,1167,1
abc0009664,1170,-40684.6206,403,0
abc0009666,1170,0.0,1170,1
abc0009667,1170,0.0,1170,1
abc0009670,1170,0.0,1169,1
abc0009671,1170,0.0,1170,1
